INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67842979, 690628, '772186', '2023-08-05 00:10:02.579212', 'Cancelled', 469.75, {'494': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46238203, 446961, '450666', '2024-04-10 04:49:02.579212', 'Pending', 29.76, {'123': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (45469057, 210096, '465096', '2024-03-17 02:44:02.579212', 'Completed', 117.68, {'474': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38143829, 490959, '281595', '2024-06-04 15:17:02.579212', 'In Progress', 518.1, {'451': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (60870372, 456050, '365697', '2023-11-12 08:47:02.579212', 'Completed', 401.17, {'316': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98564895, 222147, '872427', '2023-07-22 12:49:02.579212', 'Pending', 612.9, {'679': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (72863387, 510448, '365697', '2023-12-30 00:22:02.579212', 'Cancelled', 170.08, {'421': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46844956, 493160, '450666', '2024-02-12 11:02:02.579212', 'Completed', 749.16, {'864': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (25181389, 936782, '625762', '2023-08-05 23:17:02.579212', 'Cancelled', 61.01, {'138': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (74688132, 177462, '610876', '2023-10-06 03:34:02.579212', 'Cancelled', 666.08, {'934': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (44119927, 521084, '625762', '2023-09-17 12:56:02.579212', 'In Progress', 61.75, {'105': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (17946702, 676831, '916251', '2023-10-12 08:29:02.579212', 'Cancelled', 620.1, {'353': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73528972, 765021, '916251', '2024-01-18 12:09:02.579212', 'In Progress', 197.14, {'505': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46098772, 846398, '450666', '2023-12-08 11:42:02.579212', 'In Progress', 128.85000000000002, {'842': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (61038713, 946087, '772186', '2024-06-05 04:41:02.579212', 'Pending', 706.9499999999999, {'671': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (80892576, 315316, '772186', '2023-07-20 00:13:02.579212', 'Cancelled', 579.8700000000001, {'430': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (20319577, 294006, '872427', '2023-09-10 08:58:02.579212', 'In Progress', 94.09, {'744': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (66988171, 401930, '365697', '2024-05-16 22:38:02.579212', 'Pending', 176.34, {'628': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (45391180, 717043, '365697', '2024-01-14 20:15:02.579212', 'Pending', 530.8199999999999, {'781': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82045756, 353579, '610876', '2023-11-21 11:50:02.579212', 'Cancelled', 36.58, {'712': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (56788110, 646012, '465096', '2024-01-28 18:38:02.579212', 'Completed', 364.20000000000005, {'351': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (90203960, 476479, '543884', '2024-06-15 11:25:02.579212', 'Pending', 151.64, {'120': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (58787624, 331656, '543884', '2024-02-07 06:43:02.579212', 'Completed', 181.16, {'411': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (56266775, 916692, '610876', '2023-09-11 13:57:02.579212', 'Completed', 182.52, {'340': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (23358139, 179576, '365697', '2024-01-01 06:51:02.579212', 'Cancelled', 254.49, {'297': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (34817536, 770724, '625762', '2023-12-08 04:56:02.579212', 'Pending', 203.91, {'530': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (80206261, 706931, '872427', '2023-06-26 17:01:02.579212', 'Cancelled', 458.28000000000003, {'981': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (99690704, 265332, '772186', '2023-07-01 05:20:02.579212', 'Pending', 451.01000000000005, {'430': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (19156297, 446322, '916251', '2023-10-31 08:04:02.579212', 'In Progress', 85.62, {'627': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67063503, 116409, '365697', '2024-06-09 23:56:02.579212', 'Completed', 184.31, {'893': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (39737219, 495802, '465096', '2023-12-20 00:43:02.579212', 'Cancelled', 194.32000000000002, {'341': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (87715119, 839076, '872427', '2023-08-09 00:42:02.579212', 'Pending', 669.7, {'134': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73230038, 908532, '281595', '2024-05-07 05:30:02.579212', 'Completed', 103.4, {'802': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (84835251, 267480, '916251', '2023-12-14 15:22:02.579212', 'In Progress', 85.62, {'627': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (65057972, 119178, '365697', '2024-02-18 03:52:02.579212', 'Cancelled', 122.64000000000001, {'887': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93604879, 288769, '543884', '2023-11-24 15:22:02.579212', 'Cancelled', 31.42, {'247': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94919140, 162986, '772186', '2024-02-24 21:16:02.579212', 'Completed', 659.2, {'950': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (22128529, 453010, '872427', '2023-12-05 02:30:02.579212', 'In Progress', 425.85, {'282': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (29910148, 685503, '465096', '2023-10-14 21:40:02.579212', 'In Progress', 177.58, {'350': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41490675, 606778, '872427', '2024-04-05 00:13:02.579212', 'Cancelled', 398.36, {'763': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (96438404, 125611, '625762', '2024-05-03 02:31:02.579212', 'Completed', 366.2, {'606': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97003404, 875318, '543884', '2023-07-31 22:40:02.579212', 'In Progress', 249.12, {'711': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38710062, 867704, '625762', '2024-01-01 12:27:02.579212', 'Pending', 42.41, {'526': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73403028, 662286, '465096', '2024-06-02 08:39:02.579212', 'Completed', 251.28000000000003, {'268': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (16928463, 923706, '872427', '2024-04-27 11:26:02.579212', 'Completed', 667.53, {'645': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86576357, 699062, '916251', '2024-01-27 18:08:02.579212', 'Cancelled', 319.6, {'979': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (11740090, 758958, '450666', '2024-02-19 03:16:02.579212', 'Completed', 265.84, {'740': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (70492669, 921086, '872427', '2023-11-29 07:37:02.579212', 'Pending', 671.8000000000001, {'447': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (27523458, 671132, '872427', '2023-07-31 16:30:02.579212', 'Pending', 200.91, {'134': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (31987061, 420911, '872427', '2024-03-03 12:45:02.579212', 'In Progress', 242.13, {'220': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (21946881, 274065, '872427', '2024-03-04 20:37:02.579212', 'In Progress', 337.52, {'469': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (59797577, 871046, '281595', '2023-08-11 02:39:02.579212', 'Pending', 619.65, {'670': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (48380602, 109315, '610876', '2024-04-19 11:50:02.579212', 'Pending', 556.43, {'813': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (37614017, 751800, '450666', '2024-01-07 13:53:02.579212', 'Pending', 75.72, {'591': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (53561891, 117521, '772186', '2023-11-23 17:53:02.579212', 'Completed', 324.09999999999997, {'454': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (50331196, 605688, '281595', '2023-12-15 19:25:02.579212', 'Cancelled', 436.56, {'180': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (34345053, 247912, '281595', '2023-07-27 15:15:02.579212', 'In Progress', 466.29, {'451': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (33653847, 583110, '610876', '2023-11-13 08:54:02.579212', 'Cancelled', 439.44, {'417': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (42944419, 528431, '543884', '2024-05-01 15:58:02.579212', 'Pending', 99.49, {'890': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (21764812, 293555, '450666', '2023-12-28 12:26:02.579212', 'In Progress', 196.4, {'807': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (51209493, 830561, '872427', '2023-11-18 15:17:02.579212', 'Pending', 28.27, {'164': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (89437912, 993097, '450666', '2023-08-25 13:23:02.579212', 'Pending', 758.7, {'582': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (11543986, 108867, '872427', '2023-07-14 07:07:02.579212', 'Completed', 55.34, {'621': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (64792164, 445758, '872427', '2023-08-20 10:56:02.579212', 'Pending', 63.04, {'212': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (66065966, 236413, '772186', '2024-02-08 18:07:02.579212', 'In Progress', 139.37, {'721': 7});
