INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59475905, 70352926, 557849, 'Completed', '2023-09-19 14:44:34.951498', '2023-09-19 15:34:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38187259, 36553979, 437109, 'Completed', '2024-01-07 11:17:34.951498', '2024-01-07 12:07:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27109939, 23880628, 670719, 'Completed', '2023-12-20 17:35:34.951498', '2023-12-20 18:25:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21521541, 78723892, 161174, 'Completed', '2023-08-03 15:07:34.951498', '2023-08-03 15:57:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85244423, 29169736, 754447, 'Cancelled', '2023-10-15 13:23:34.951498', '2023-10-15 13:33:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25426371, 64121840, 795611, 'Completed', '2024-01-18 20:59:34.951498', '2024-01-18 21:49:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90683993, 86511970, 245622, 'Cancelled', '2024-05-09 23:30:34.951498', '2024-05-09 23:40:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (54458414, 76999867, 670719, 'Completed', '2023-12-27 19:14:34.951498', '2023-12-27 20:04:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63237996, 19956246, 579127, 'Completed', '2023-10-18 23:56:34.951498', '2023-10-19 00:46:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70848311, 12896174, 557849, 'In Progress', '2023-10-18 04:23:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90703110, 11488249, 962397, 'Completed', '2024-03-05 06:17:34.951498', '2024-03-05 07:07:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22698689, 90010060, 174581, 'Cancelled', '2024-04-26 21:59:34.951498', '2024-04-26 22:09:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73866547, 14050416, 206680, 'Cancelled', '2024-03-22 03:40:34.951498', '2024-03-22 03:50:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38860174, 57316710, 589694, 'In Progress', '2024-03-30 07:34:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38806310, 53004029, 777768, 'Completed', '2023-11-02 01:56:34.951498', '2023-11-02 02:46:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25188807, 46653696, 463145, 'Completed', '2023-08-05 05:33:34.951498', '2023-08-05 06:23:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83759358, 46284295, 670719, 'Cancelled', '2023-11-02 06:30:34.951498', '2023-11-02 06:40:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (37401859, 40931129, 347793, 'Cancelled', '2023-11-14 01:42:34.951498', '2023-11-14 01:52:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (51103487, 18237695, 754447, 'Pending', '2023-07-11 12:52:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24298784, 47972274, 759850, 'Pending', '2023-08-27 02:00:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (13175958, 65805380, 298232, 'Pending', '2024-04-01 21:03:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81667210, 21969711, 356136, 'Completed', '2024-05-29 19:41:34.951498', '2024-05-29 20:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62475497, 98888855, 356136, 'In Progress', '2024-06-02 05:47:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73681131, 28686353, 685930, 'Pending', '2023-12-04 14:47:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93669927, 26887674, 538141, 'Cancelled', '2023-10-29 07:51:34.951498', '2023-10-29 08:01:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64984856, 17517577, 962397, 'Cancelled', '2024-03-06 17:38:34.951498', '2024-03-06 17:48:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95516024, 94186389, 616687, 'In Progress', '2024-01-06 02:59:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63004180, 72592403, 502854, 'Pending', '2023-10-28 14:27:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (50538805, 39041092, 509089, 'Cancelled', '2023-08-21 14:53:34.951498', '2023-08-21 15:03:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (84846796, 17861027, 103638, 'In Progress', '2023-11-19 22:57:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87429826, 82393755, 589694, 'Cancelled', '2024-01-03 21:40:34.951498', '2024-01-03 21:50:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63469865, 82493441, 138528, 'Completed', '2023-07-22 06:45:34.951498', '2023-07-22 07:35:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23961389, 57084338, 709925, 'In Progress', '2023-08-03 08:04:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45162500, 39331805, 643380, 'Pending', '2024-05-01 10:40:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42550087, 60633200, 307224, 'Pending', '2024-04-10 00:20:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (58717283, 51765921, 812358, 'Pending', '2023-12-22 21:02:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32092043, 36581203, 509089, 'In Progress', '2024-05-07 02:07:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62640871, 97622423, 670719, 'In Progress', '2024-01-13 01:28:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12718414, 63120528, 973965, 'In Progress', '2024-03-15 00:45:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55777910, 16687553, 685930, 'Pending', '2024-04-09 18:50:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88382648, 21773039, 685930, 'In Progress', '2023-09-24 00:41:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98557641, 47716211, 103638, 'In Progress', '2023-07-18 08:55:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85982153, 67104934, 298232, 'Pending', '2024-05-14 14:31:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15320814, 25451971, 463145, 'Pending', '2024-05-08 10:53:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34942176, 31122463, 973965, 'Pending', '2023-09-30 10:19:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70449283, 75769662, 685930, 'Cancelled', '2023-09-02 04:05:34.951498', '2023-09-02 04:15:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (57005038, 28351855, 118135, 'In Progress', '2024-04-02 03:00:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85726075, 24204872, 245622, 'Pending', '2023-08-11 10:44:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43783119, 75422193, 174581, 'Pending', '2023-07-03 15:06:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38756502, 75530893, 298232, 'Cancelled', '2024-04-19 10:27:34.951498', '2024-04-19 10:37:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96058677, 16836879, 502854, 'In Progress', '2023-08-31 13:57:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55534975, 59126377, 805310, 'Completed', '2024-04-22 14:27:34.951498', '2024-04-22 15:17:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33253074, 57080793, 161174, 'Cancelled', '2023-12-29 11:51:34.951498', '2023-12-29 12:01:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90740701, 82076142, 245622, 'Cancelled', '2023-08-15 00:03:34.951498', '2023-08-15 00:13:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28973776, 69550531, 974709, 'In Progress', '2023-08-31 12:11:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (76000189, 63713567, 795611, 'Pending', '2023-08-13 04:55:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62757733, 19660176, 754447, 'In Progress', '2023-12-02 18:02:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89903521, 95680125, 777768, 'Completed', '2023-08-13 02:47:34.951498', '2023-08-13 03:37:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (44363763, 89747685, 602461, 'Completed', '2024-04-24 19:34:34.951498', '2024-04-24 20:24:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16274694, 25720253, 161174, 'Completed', '2024-03-21 17:05:34.951498', '2024-03-21 17:55:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97355818, 21520523, 133689, 'Cancelled', '2024-04-08 15:17:34.951498', '2024-04-08 15:27:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89157748, 76237355, 974709, 'Cancelled', '2024-01-05 04:29:34.951498', '2024-01-05 04:39:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (49051965, 77360515, 812358, 'Cancelled', '2024-01-19 18:21:34.951498', '2024-01-19 18:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40393921, 42287568, 759850, 'Completed', '2023-07-25 10:26:34.951498', '2023-07-25 11:16:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15093860, 25767636, 174581, 'Cancelled', '2023-07-14 02:21:34.951498', '2023-07-14 02:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67240765, 45704339, 973965, 'In Progress', '2024-06-08 07:32:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79708401, 80567426, 182064, 'Completed', '2024-04-27 23:44:34.951498', '2024-04-28 00:34:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47127910, 57329232, 795611, 'Cancelled', '2023-09-30 14:30:34.951498', '2023-09-30 14:40:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52535378, 51679313, 616687, 'Cancelled', '2023-09-07 23:59:34.951498', '2023-09-08 00:09:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42612703, 46884559, 538141, 'Completed', '2023-08-21 14:14:34.951498', '2023-08-21 15:04:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (14810625, 82902958, 502854, 'Pending', '2023-12-27 22:16:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17008044, 63116669, 759850, 'Completed', '2023-09-27 13:14:34.951498', '2023-09-27 14:04:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (65812609, 39876103, 347793, 'Completed', '2024-05-28 19:13:34.951498', '2024-05-28 20:03:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (58203385, 80124480, 589694, 'Completed', '2024-05-19 00:10:34.951498', '2024-05-19 01:00:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (91535372, 26780308, 974709, 'Pending', '2024-04-07 11:06:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17479474, 39791627, 138528, 'Completed', '2024-03-31 01:52:34.951498', '2024-03-31 02:42:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24951124, 88431406, 307224, 'Cancelled', '2024-06-09 05:37:34.951498', '2024-06-09 05:47:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28939641, 11105210, 491707, 'In Progress', '2024-01-22 09:06:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22873579, 47716211, 103638, 'Cancelled', '2023-09-08 22:29:34.951498', '2023-09-08 22:39:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (66025951, 36033194, 962397, 'Cancelled', '2024-02-20 21:18:34.951498', '2024-02-20 21:28:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (50101181, 28707075, 491707, 'In Progress', '2024-04-30 19:40:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47586608, 59911539, 974709, 'In Progress', '2024-02-13 14:40:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35425743, 66794382, 616687, 'Cancelled', '2023-11-27 19:56:34.951498', '2023-11-27 20:06:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21438021, 40651282, 322061, 'Completed', '2024-01-19 00:17:34.951498', '2024-01-19 01:07:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62329381, 72978154, 298232, 'Pending', '2024-04-22 10:22:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95212933, 58657626, 502854, 'Completed', '2024-03-18 22:52:34.951498', '2024-03-18 23:42:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (75784185, 91117619, 812358, 'In Progress', '2024-04-25 03:40:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97339231, 43778034, 974709, 'In Progress', '2023-09-25 22:44:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19424351, 59994927, 206680, 'Cancelled', '2023-09-19 23:20:34.951498', '2023-09-19 23:30:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74112961, 31345355, 322061, 'Cancelled', '2024-05-24 15:20:34.951498', '2024-05-24 15:30:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29175207, 83521773, 509089, 'Pending', '2024-02-26 06:02:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34494484, 12140057, 499720, 'In Progress', '2024-04-24 07:42:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79452006, 81473355, 538141, 'In Progress', '2024-05-14 08:29:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79629461, 75794432, 118135, 'In Progress', '2023-12-25 09:09:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42894362, 97951162, 298232, 'Pending', '2023-11-02 10:26:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90905976, 55244614, 670719, 'Pending', '2023-12-12 01:21:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15630207, 90806521, 182064, 'In Progress', '2023-07-23 18:58:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98195172, 77177849, 615126, 'In Progress', '2023-11-25 11:46:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24700847, 22222198, 589694, 'Cancelled', '2024-01-25 05:57:34.951498', '2024-01-25 06:07:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (91778344, 51942223, 182064, 'In Progress', '2023-11-16 15:31:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72956886, 60058576, 978846, 'Completed', '2023-10-21 11:58:34.951498', '2023-10-21 12:48:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70855551, 67381024, 174581, 'Completed', '2024-02-11 01:08:34.951498', '2024-02-11 01:58:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55545764, 92365804, 754447, 'In Progress', '2024-04-09 15:42:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45759588, 13123599, 579127, 'Pending', '2024-06-05 18:48:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23462706, 29196479, 206680, 'Pending', '2023-10-11 21:13:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (94791918, 55495891, 579127, 'Cancelled', '2023-11-11 08:48:34.951498', '2023-11-11 08:58:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27549233, 99615490, 615126, 'Completed', '2023-12-22 04:05:34.951498', '2023-12-22 04:55:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (99592901, 70707392, 602461, 'Pending', '2023-07-13 10:35:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (39652172, 81617330, 298232, 'Completed', '2023-11-08 06:41:34.951498', '2023-11-08 07:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (65024479, 95617118, 161174, 'Cancelled', '2023-11-13 21:54:34.951498', '2023-11-13 22:04:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61101917, 29800271, 509089, 'Completed', '2024-06-04 15:19:34.951498', '2024-06-04 16:09:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56985011, 83389345, 754447, 'Pending', '2024-05-28 07:44:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96675447, 57768986, 602461, 'Pending', '2024-03-15 08:49:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93609845, 84148049, 973965, 'In Progress', '2023-09-18 07:50:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64655707, 13233939, 307224, 'Cancelled', '2023-10-07 22:50:34.951498', '2023-10-07 23:00:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10786801, 76173384, 509089, 'Pending', '2024-02-01 11:56:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52682784, 94708186, 974709, 'Completed', '2024-04-25 05:53:34.951498', '2024-04-25 06:43:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (65660876, 65805380, 463214, 'Cancelled', '2023-11-12 14:49:34.951498', '2023-11-12 14:59:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42428086, 37543651, 463214, 'Cancelled', '2023-08-27 03:04:34.951498', '2023-08-27 03:14:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87377710, 24502800, 754447, 'In Progress', '2023-08-14 18:31:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53356124, 57497820, 103638, 'Completed', '2024-04-16 16:30:34.951498', '2024-04-16 17:20:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (46287252, 13299058, 491707, 'Completed', '2023-07-12 20:12:34.951498', '2023-07-12 21:02:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42021835, 79195680, 206680, 'Cancelled', '2024-04-04 16:36:34.951498', '2024-04-04 16:46:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90396070, 99626882, 643380, 'In Progress', '2024-04-01 18:54:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (49852429, 98526766, 298232, 'In Progress', '2023-12-21 05:48:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42186781, 18118823, 805310, 'Pending', '2023-07-12 16:09:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95500522, 63713567, 347793, 'Pending', '2024-05-18 11:08:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81635555, 76301893, 491707, 'Completed', '2024-02-05 12:47:34.951498', '2024-02-05 13:37:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78791996, 49495088, 882666, 'Cancelled', '2023-10-20 14:06:34.951498', '2023-10-20 14:16:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36902803, 86948989, 502854, 'Completed', '2024-01-25 11:01:34.951498', '2024-01-25 11:51:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89227542, 35569130, 502854, 'Pending', '2024-04-07 18:19:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26966645, 24352055, 118135, 'Cancelled', '2023-07-14 17:10:34.951498', '2023-07-14 17:20:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92467704, 68302993, 973965, 'In Progress', '2024-04-29 06:45:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78105302, 11212502, 491707, 'Pending', '2023-09-28 14:26:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10005482, 77478486, 759850, 'Pending', '2024-03-02 22:01:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56236028, 91334373, 685930, 'Cancelled', '2023-10-24 21:11:34.951498', '2023-10-24 21:21:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19474650, 24172856, 322061, 'In Progress', '2024-01-06 15:20:34.951498', NULL);
